Date,Portfolio_Value,Return_%
2016-01-08 00:00:00-05:00,94986.34289747517,-5.013657102524826
2016-01-15 00:00:00-05:00,92091.34579729657,-7.908654202703436
2016-01-22 00:00:00-05:00,94767.13707547881,-5.232862924521198
2016-01-29 00:00:00-05:00,95095.90835275911,-4.904091647240882
2016-02-05 00:00:00-05:00,89607.31279371835,-10.392687206281659
2016-02-12 00:00:00-05:00,89515.98827126747,-10.484011728732522
2016-02-19 00:00:00-05:00,92812.77281805857,-7.187227181941436
2016-02-26 00:00:00-05:00,94456.62920446011,-5.543370795539881
2016-03-04 00:00:00-05:00,96502.27303747415,-3.497726962525849
2016-03-11 00:00:00-05:00,97251.14011448564,-2.7488598855143653
2016-03-18 00:00:00-04:00,98345.69346932655,-1.654306530673455
2016-03-25 00:00:00-04:00,98244.93010688812,-1.7550698931118824
2016-04-01 00:00:00-04:00,101084.3728917115,1.0843728917114825
2016-04-08 00:00:00-04:00,99838.67074764153,-0.1613292523584664
2016-04-15 00:00:00-04:00,101340.8246759444,1.3408246759444076
2016-04-22 00:00:00-04:00,99820.35490338,-0.17964509662000694
2016-04-29 00:00:00-04:00,96834.35539989294,-3.1656446001070537
2016-05-06 00:00:00-04:00,96706.10703434794,-3.2938929656520677
2016-05-13 00:00:00-04:00,96632.83616615894,-3.367163833841058
2016-05-20 00:00:00-04:00,97521.30818127187,-2.4786918187281293
2016-05-27 00:00:00-04:00,100873.68449913245,0.8736844991324544
2016-06-03 00:00:00-04:00,100809.5977720742,0.8095977720741887
2016-06-10 00:00:00-04:00,99783.71572371406,-0.2162842762859385
2016-06-17 00:00:00-04:00,97799.44682404758,-2.2005531759524133
2016-06-24 00:00:00-04:00,95778.97323100033,-4.221026768999669
2016-07-01 00:00:00-04:00,99259.65784354869,-0.7403421564513124
2016-07-08 00:00:00-04:00,101298.50721000026,1.298507210000266
2016-07-15 00:00:00-04:00,102676.07594161044,2.676075941610434
2016-07-22 00:00:00-04:00,104375.10459508201,4.375104595082013
2016-07-29 00:00:00-04:00,105826.17642030945,5.826176420309448
2016-08-05 00:00:00-04:00,107249.68833100185,7.249688331001836
2016-08-12 00:00:00-04:00,107635.39229392128,7.635392293921273
2016-08-19 00:00:00-04:00,107690.50463184854,7.690504631848549
2016-08-26 00:00:00-04:00,107249.68833100185,7.249688331001836
