Date,QQQ_Price,Portfolio_Value,Return_%,Drawdown_%
2016-04-06 00:00:00-04:00,103.23908233642578,101368.2871031221,1.36828710312209,0.0
2016-04-07 00:00:00-04:00,101.75585174560547,99911.93413128481,-0.08806586871519251,-1.4366948613383774
2016-04-08 00:00:00-04:00,101.68123626708984,99838.67075972693,-0.16132924027307816,-1.5089693109237334
2016-04-11 00:00:00-04:00,101.30807495117188,99472.27149937236,-0.5277285006276333,-1.8704228491312247
2016-04-12 00:00:00-04:00,102.15699768066406,100305.81090154474,0.3058109015447341,-1.0481347095236018
2016-04-13 00:00:00-04:00,103.46297454833984,101588.12216464947,1.5881221646494748,0.0
2016-04-14 00:00:00-04:00,103.47232818603516,101597.3063050922,1.5973063050922054,0.0
2016-04-15 00:00:00-04:00,103.21109008789062,101340.80210207446,1.3408021020744565,-0.25247146046123714
2016-04-18 00:00:00-04:00,103.76152038574219,101881.25805344616,1.8812580534461665,0.0
2016-04-19 00:00:00-04:00,103.1271743774414,101258.40702806984,1.25840702806983,-0.6113499551110572
2016-04-20 00:00:00-04:00,103.21109008789062,101340.80210207446,1.3408021020744565,-0.53047632282689
2016-04-21 00:00:00-04:00,103.22047424316406,101350.01620708634,1.3500162070863464,-0.5214323581292346
2016-04-22 00:00:00-04:00,101.6625747680664,99820.34742569517,-0.17965257430482273,-2.0228554958261773
2016-04-25 00:00:00-04:00,101.6625747680664,99820.34742569517,-0.17965257430482273,-2.0228554958261773
2016-04-26 00:00:00-04:00,101.16814422607422,99334.87645870332,-0.665123541296675,-2.4993621431402278
2016-04-27 00:00:00-04:00,100.3565673828125,98538.0061980213,-1.4619938019786893,-3.2815180331509133
2016-04-28 00:00:00-04:00,99.14385223388672,97347.26665822165,-2.652733341778357,-4.450270326310667
2016-04-29 00:00:00-04:00,98.6214828491211,96834.36312817817,-3.165636871821831,-4.95370298884651
2016-05-02 00:00:00-04:00,99.5543212890625,97750.29760435518,-2.249702395644826,-4.05468142818173
2016-05-03 00:00:00-04:00,98.63082122802734,96843.53228633633,-3.15646771366368,-4.944703141049829
2016-05-04 00:00:00-04:00,97.99645233154297,96220.65878753316,-3.7793412124668357,-5.556075154611351
2016-05-05 00:00:00-04:00,97.96845245361328,96193.16629534324,-3.8068337046567646,-5.5830599923677715
2016-05-06 00:00:00-04:00,98.49085998535156,96706.10728109816,-3.2938927189018474,-5.079590565747781
2016-05-09 00:00:00-04:00,98.77069854736328,96980.87488900937,-3.019125110990628,-4.809896597336955
2016-05-10 00:00:00-04:00,100.12336730957031,98309.03194290491,-1.690968057095088,-3.5062642322960755
2016-05-11 00:00:00-04:00,99.21849060058594,97420.5525032064,-2.5794474967935965,-4.378337719288569
2016-05-12 00:00:00-04:00,98.78005981445312,96990.0665205944,-3.009933479405602,-4.8008746910897795
2016-05-13 00:00:00-04:00,98.41622161865234,96632.8214361134,-3.367178563886597,-5.15152317276988
2016-05-16 00:00:00-04:00,99.6476058959961,97841.8918010871,-2.1581081989129003,-3.964778536833575
2016-05-17 00:00:00-04:00,98.3975830078125,96614.5205755085,-3.3854794244915,-5.169486104279124
2016-05-18 00:00:00-04:00,98.75208282470703,96962.59650183133,-3.037403498168667,-4.827837470395719
2016-05-19 00:00:00-04:00,98.23899841308594,96458.80969195,-3.541190308050002,-5.322321754852681
2016-05-20 00:00:00-04:00,99.3211441040039,97521.34582266564,-2.4786541773343607,-4.279405568876412
2016-05-23 00:00:00-04:00,99.19050598144531,97393.07499330105,-2.606925006698946,-4.405307851411336
2016-05-24 00:00:00-04:00,101.1774673461914,99344.03063457692,-0.6559693654230814,-2.490377000977185
2016-05-25 00:00:00-04:00,101.90512084960938,100058.49833011202,0.05849833011202232,-1.7891020960674928
2016-05-26 00:00:00-04:00,102.20362854003906,100351.59676319727,0.3515967631972705,-1.501415784880116
2016-05-27 00:00:00-04:00,102.73534393310547,100873.67694254122,0.8736769425412128,-0.9889759217307362
2016-05-31 00:00:00-04:00,102.93126678466797,101066.04947644782,1.0660494764478168,-0.800155585604063
2016-06-01 00:00:00-04:00,102.94058227539062,101075.19616117912,1.075196161179126,-0.7911777962578612
2016-06-02 00:00:00-04:00,103.15514373779297,101285.86955569062,1.2858695556906108,-0.5843945286219436
2016-06-03 00:00:00-04:00,102.6700668334961,100809.5827291415,0.8095827291415114,-1.051886622505645
2016-06-06 00:00:00-04:00,103.04318237304688,101175.93704264236,1.175937042642361,-0.6922971155634902
2016-06-07 00:00:00-04:00,102.78201293945312,100919.50025990518,0.9195002599051705,-0.9439987411977657
2016-06-08 00:00:00-04:00,102.95922088623047,101093.49702178402,1.0934970217840068,-0.7732148647486169
2016-06-09 00:00:00-04:00,102.79131317138672,100928.63196235192,0.9286319623519335,-0.9350356574852028
2016-06-10 00:00:00-04:00,101.62525177001953,99783.70075763165,-0.2162992423683452,-2.0588254757456395
2016-06-13 00:00:00-04:00,100.77635955810547,98950.19132002842,-1.0498086799715867,-2.876943992858947
2016-06-14 00:00:00-04:00,100.77635955810547,98950.19132002842,-1.0498086799715867,-2.876943992858947
2016-06-15 00:00:00-04:00,100.48716735839844,98666.23957167446,-1.3337604283255367,-3.155652514700122
2016-06-16 00:00:00-04:00,100.78569793701172,98959.36047818659,-1.0406395218134135,-2.867944145062251
2016-06-17 00:00:00-04:00,99.60433959960938,97799.40953318273,-2.200590466817276,-4.006476361061546
2016-06-20 00:00:00-04:00,100.23100280761719,98414.71697827696,-1.5852830217230385,-3.4025306924956444
2016-06-21 00:00:00-04:00,100.5490493774414,98727.00022675688,-1.272999773243122,-3.096013817413386
2016-06-22 00:00:00-04:00,100.30585479736328,98488.21257524572,-1.511787424754274,-3.3303922066023874
2016-06-23 00:00:00-04:00,101.73690795898438,99893.33362498847,-0.10666637501152154,-1.951217001477185
2016-06-24 00:00:00-04:00,97.54662322998047,95778.98103834574,-4.221018961654266,-5.98959723475265
2016-06-27 00:00:00-04:00,95.61044311523438,93877.88644012604,-6.122113559873965,-7.855587736383873
2016-06-28 00:00:00-04:00,97.70561981201172,95935.0964435877,-4.064903556412302,-5.836364532070413
2016-06-29 00:00:00-04:00,99.43598937988281,97634.10998749803,-2.36589001250197,-4.168723617174131
2016-06-30 00:00:00-04:00,100.58646392822266,98763.73678852782,-1.2362632114721772,-3.059955603692005
2016-07-01 00:00:00-04:00,101.09156036376953,99259.68037243563,-0.7403196275643675,-2.5731697184532902
2016-07-05 00:00:00-04:00,100.47422790527344,98653.53459435728,-1.3464654056427272,-3.1681228920393227
2016-07-06 00:00:00-04:00,101.29733276367188,99461.72397103356,-0.5382760289664446,-2.3748568958024974
2016-07-07 00:00:00-04:00,101.59664916992188,99755.61646520114,-0.24438353479886432,-2.086391186031417
2016-07-08 00:00:00-04:00,103.16796875,101298.46216587353,1.2984621658735263,-0.5720344435351419
2016-07-11 00:00:00-04:00,103.75727081298828,101877.0854871928,1.8770854871928089,-0.00409551897285006
2016-07-12 00:00:00-04:00,104.28103637695312,102391.35989627465,2.3913598962746363,0.0
2016-07-13 00:00:00-04:00,104.02851867675781,102143.41806888989,2.1434180688898907,-0.24215112255167537
2016-07-14 00:00:00-04:00,104.7393798828125,102841.39776025334,2.841397760253339,0.0
2016-07-15 00:00:00-04:00,104.5710220336914,102676.09072342636,2.676090723426361,-0.16073978030943525
2016-07-18 00:00:00-04:00,105.2631607055664,103355.68715161974,3.355687151619735,0.0
2016-07-19 00:00:00-04:00,104.87967681884766,102979.1523757521,2.9791523757521032,-0.3643096826546862
2016-07-20 00:00:00-04:00,106.10496520996094,104182.23731803922,4.182237318039217,0.0
2016-07-21 00:00:00-04:00,105.86176300048828,103943.44217538578,3.9434421753857807,-0.22920907517513484
2016-07-22 00:00:00-04:00,106.30139923095703,104375.11175847899,4.375111758479,0.0
2016-07-25 00:00:00-04:00,106.31075286865234,104384.29589892171,4.3842958989217085,0.0
2016-07-26 00:00:00-04:00,106.43233489990234,104503.67474239273,4.503674742392727,0.0
2016-07-27 00:00:00-04:00,107.17122650146484,105229.17689051524,5.2291768905152525,0.0
2016-07-28 00:00:00-04:00,107.54537963867188,105596.549999367,5.596549999366984,0.0
2016-07-29 00:00:00-04:00,107.77922821044922,105826.16100157771,5.826161001577712,0.0
2016-08-01 00:00:00-04:00,108.34978485107422,106386.3785863001,6.38637858630009,0.0
2016-08-02 00:00:00-04:00,107.52667236328125,105578.18171848153,5.578181718481523,-0.7596807773308691
2016-08-03 00:00:00-04:00,107.88209533691406,105927.16407302096,5.927164073020963,-0.4316478475734761
2016-08-04 00:00:00-04:00,108.19078826904297,106230.26318105814,6.230263181058127,-0.1467437911849953
2016-08-05 00:00:00-04:00,109.22898864746094,107249.65033220594,7.249650332205948,0.0
2016-08-08 00:00:00-04:00,109.10739135742188,107130.25650645036,7.130256506450361,-0.11132327740534632
2016-08-09 00:00:00-04:00,109.35994720458984,107378.23578954655,7.37823578954655,0.0
2016-08-10 00:00:00-04:00,109.07936096191406,107102.7340496913,7.102734049691284,-0.25657130407247725
2016-08-11 00:00:00-04:00,109.54700469970703,107561.90361611672,7.5619036161167275,0.0
2016-08-12 00:00:00-04:00,109.62181854248047,107635.36175737403,7.635361757374026,0.0
2016-08-15 00:00:00-04:00,110.08950805664062,108094.57627065318,8.094576270653175,0.0
2016-08-16 00:00:00-04:00,109.4815444946289,107497.62961530212,7.497629615302115,-0.5522447804008125
2016-08-17 00:00:00-04:00,109.6779556274414,107690.48158231503,7.690481582315023,-0.37383437937381814
2016-08-18 00:00:00-04:00,109.70601654052734,107718.03400364325,7.718034003643237,-0.34834519917736545
2016-08-19 00:00:00-04:00,109.6779556274414,107690.48158231503,7.690481582315023,-0.37383437937381814
2016-08-22 00:00:00-04:00,109.76213836669922,107773.13884629967,7.773138846299665,-0.29736683878447356
2016-08-23 00:00:00-04:00,109.95858764648438,107966.028269024,7.966028269023995,-0.11892178688717778
2016-08-24 00:00:00-04:00,109.24772644042969,107268.04857766056,7.2680485776605686,-0.7646338248490033
2016-08-25 00:00:00-04:00,109.06997680664062,107093.51994467941,7.093519944679416,-0.9260930201227378
2016-08-26 00:00:00-04:00,109.22898864746094,107249.65033220594,7.249650332205948,-0.7816543323428796
2016-08-29 00:00:00-04:00,109.3786392211914,107396.58908814745,7.396589088147443,-0.6457189681358994
2016-08-30 00:00:00-04:00,109.02320861816406,107047.59924246573,7.047599242465741,-0.9685749871168121
2016-08-31 00:00:00-04:00,108.91098022460938,106937.40453943746,6.937404539437453,-1.0705178475544752
2016-09-01 00:00:00-04:00,109.19158172607422,107212.92126157728,7.2129212615772875,-0.8156329757640761
2016-09-02 00:00:00-04:00,109.54700469970703,107561.90361611672,7.5619036161167275,-0.4927838869572236
2016-09-06 00:00:00-04:00,110.22980499267578,108232.33088615195,8.232330886151939,0.0
2016-09-07 00:00:00-04:00,110.29530334472656,108296.64234267797,8.296642342677973,0.0
2016-09-08 00:00:00-04:00,109.64990997314453,107662.9441432714,7.6629441432714,-0.5851503663441295
2016-09-09 00:00:00-04:00,106.8906478881836,104953.68264180227,4.953682641802271,-3.0868544292423463
2016-09-12 00:00:00-04:00,108.80812072753906,106836.40895913649,6.836408959136486,-1.348364410893671
2016-09-13 00:00:00-04:00,107.8353500366211,105881.26584423413,5.88126584423414,-2.2303336892024492
2016-09-14 00:00:00-04:00,108.34978485107422,106386.3785863001,6.38637858630009,-1.763917804887535
2016-09-15 00:00:00-04:00,110.03339385986328,108039.47891913904,8.039478919139054,-0.237462046815072
2016-09-16 00:00:00-04:00,109.98088073730469,107987.91738678394,7.987917386783949,-0.2850734327636309
2016-09-19 00:00:00-04:00,109.50267028808594,107518.37258829229,7.518372588292288,-0.7186462456730978
2016-09-20 00:00:00-04:00,109.70893096923828,107720.89561999653,7.720895619996537,-0.5316385718216684
2016-09-21 00:00:00-04:00,110.78727722167969,108779.70116185369,8.779701161853692,0.0
2016-09-22 00:00:00-04:00,111.66871643066406,109645.16781244936,9.645167812449372,0.0
2016-09-23 00:00:00-04:00,110.95606994628906,108945.43519379098,8.945435193790985,-0.6381791670521134
2016-09-26 00:00:00-04:00,110.02777862548828,108033.96543841649,8.03396543841648,-1.4694695682247234
2016-09-27 00:00:00-04:00,111.115478515625,109101.95512071639,9.101955120716386,-0.49542784472011697
2016-09-28 00:00:00-04:00,111.30302429199219,109286.10238039287,9.286102380392869,-0.3274794860733703
2016-09-29 00:00:00-04:00,110.49659729003906,108494.28864075396,8.494288640753966,-1.0496396646170545
2016-09-30 00:00:00-04:00,111.32176971435547,109304.50811698977,9.304508116989773,-0.31069284881053255
2016-10-03 00:00:00-04:00,111.1623764038086,109148.00317234894,9.14800317234894,-0.45343050680613417
2016-10-04 00:00:00-04:00,110.99359130859375,108982.27663155393,8.982276631553932,-0.6045785638536483
2016-10-05 00:00:00-04:00,111.38739776611328,109368.94692293466,9.368946922934661,-0.2519225379701068
2016-10-06 00:00:00-04:00,111.33113098144531,109313.6997485748,9.31369974857481,-0.30230977843140977
2016-10-07 00:00:00-04:00,111.08736419677734,109074.35026139217,9.074350261392183,-0.5206043845302749
2016-10-10 00:00:00-04:00,111.79061126708984,109764.8537927541,9.764853792754113,0.0
2016-10-11 00:00:00-04:00,110.19656372070312,108199.69197921148,8.199691979211487,-1.4259225603286378
2016-10-12 00:00:00-04:00,110.10276794433594,108107.59587594638,8.107595875946384,-1.5098256495988895
2016-10-13 00:00:00-04:00,109.70893096923828,107720.89561999653,7.720895619996537,-1.8621244434186082
2016-10-14 00:00:00-04:00,109.84022521972656,107849.81068759772,7.849810687597714,-1.7446778627083608
2016-10-17 00:00:00-04:00,109.54016876220703,107555.19155262838,7.555191552628382,-2.0130872166948444
2016-10-18 00:00:00-04:00,110.51534271240234,108512.69437735087,8.512694377350872,-1.1407653471369121
2016-10-19 00:00:00-04:00,110.50596618652344,108503.48776348127,8.503487763481266,-1.1491529261765367
2016-10-20 00:00:00-04:00,110.37471771240234,108374.61764273379,8.374617642733796,-1.2665585585757735
2016-10-21 00:00:00-04:00,110.78727722167969,108779.70116185369,8.779701161853692,-0.897511905550813
2016-10-24 00:00:00-04:00,112.11881256103516,110087.1077516168,10.08710775161681,0.0
2016-10-25 00:00:00-04:00,111.76249694824219,109737.24893342989,9.737248933429887,-0.31780180743441727
2016-10-26 00:00:00-04:00,111.00296020507812,108991.47575428124,8.991475754281254,-0.9952409684588752
2016-10-27 00:00:00-04:00,110.49659729003906,108494.28864075396,8.494288640753966,-1.4468716123023453
2016-10-28 00:00:00-04:00,109.80270385742188,107812.96924983477,7.812969249834767,-2.065762783879322
2016-10-31 00:00:00-04:00,109.6995849609375,107711.71897069608,7.711718970696069,-2.1577356599104913
2016-11-01 00:00:00-04:00,108.87442016601562,106901.50698560255,6.901506985602546,-2.8937092009009238
2016-11-02 00:00:00-04:00,108.00238037109375,106045.26942230333,6.045269422303323,-3.67149106908398
2016-11-03 00:00:00-04:00,106.94278717041016,105004.87710818536,5.004877108185357,-4.616553879222789
2016-11-04 00:00:00-04:00,106.56771850585938,104636.60506225926,4.636605062259269,-4.951081739430558
2016-11-07 00:00:00-05:00,109.09947204589844,107122.48070075741,7.122480700757405,-2.6929829581392086
2016-11-08 00:00:00-05:00,109.81210327148438,107822.19833713122,7.822198337131225,-2.0573793432703873
2016-11-09 00:00:00-05:00,110.31847381591797,108319.39294180079,8.319392941800796,-1.6057418946861641
2016-11-10 00:00:00-05:00,108.53684997558594,106570.05390401254,6.570053904012552,-3.194791760302744
2016-11-11 00:00:00-05:00,108.58374786376953,106616.1019556451,6.616101955645104,-3.152963018887847
2016-11-14 00:00:00-05:00,107.4866714477539,105538.9056594756,5.53890565947559,-4.131457520351112
2016-11-15 00:00:00-05:00,108.97756958007812,107002.78722931039,7.002787229310381,-2.8017091059067414
2016-11-16 00:00:00-05:00,109.62454986572266,107638.04358631246,7.63804358631246,-2.2246602852261543
2016-11-17 00:00:00-05:00,110.4216079711914,108420.65820322405,8.420658203224063,-1.5137554091734884
2016-11-18 00:00:00-05:00,110.00902557373047,108015.5522106773,8.01555221067729,-1.8817421796686977
2016-11-21 00:00:00-05:00,111.15298461914062,109138.78157619477,9.138781576194766,-0.8614325462720694
2016-11-22 00:00:00-05:00,111.49056243896484,109470.24214892706,9.470242148927067,-0.5603431821294963
2016-11-23 00:00:00-05:00,111.04047393798828,109028.30970090191,9.028309700901914,-0.9617820581714206
2016-11-25 00:00:00-05:00,111.39677429199219,109378.15353680425,9.378153536804245,-0.6439938602185099
2016-11-28 00:00:00-05:00,111.14361572265625,109129.58245346746,9.129582453467467,-0.8697887679179915
2016-11-29 00:00:00-05:00,111.52806854248047,109507.06860440545,9.507068604405443,-0.5268910765827949
2016-11-30 00:00:00-05:00,110.17781066894531,108181.27875147229,8.181278751472298,-1.731200899967801
2016-12-01 00:00:00-05:00,108.27428436279297,106312.24624223703,6.31224624223703,-3.428976913351901
2016-12-02 00:00:00-05:00,108.48995971679688,106524.01334352228,6.524013343522284,-3.236613696976874
2016-12-05 00:00:00-05:00,109.33387756347656,107352.638556355,7.352638556354996,-2.483914103213091
2016-12-06 00:00:00-05:00,109.59640502929688,107610.4087624191,7.610408762419096,-2.249762973867687
2016-12-07 00:00:00-05:00,110.98421478271484,108973.07001768434,8.973070017684348,-1.0119602164914727
2016-12-08 00:00:00-05:00,111.18112182617188,109166.40890894584,9.166408908945844,-0.8363366623712901
2016-12-09 00:00:00-05:00,112.05315399169922,110022.63898110278,10.022638981102784,-0.058561598928987435
2016-12-12 00:00:00-05:00,111.54681396484375,109525.47434100234,9.525474341002326,-0.5101718285502106
2016-12-13 00:00:00-05:00,112.95333099365234,110906.50387715307,10.906503877153062,0.0
2016-12-14 00:00:00-05:00,112.71891784667969,110676.33853041318,10.676338530413187,-0.20753097311121796
2016-12-15 00:00:00-05:00,112.89707946777344,110851.27168507778,10.85127168507778,-0.04980067908052179
2016-12-16 00:00:00-05:00,112.47856903076172,110440.34507497473,10.440345074974733,-0.42031692090365197
2016-12-19 00:00:00-05:00,112.93942260742188,110892.84752476553,10.892847524765536,-0.012313391830170849
2016-12-20 00:00:00-05:00,113.37198638916016,111317.57281895954,11.317572818959531,0.0
2016-12-21 00:00:00-05:00,113.28736114501953,111234.48106872232,11.234481068722314,-0.07464387529573005
2016-12-22 00:00:00-05:00,112.96763610839844,110920.54976893947,10.920549768939459,-0.3566580190045698
2016-12-23 00:00:00-05:00,113.04281616210938,110994.36748502652,10.994367485026512,-0.2903452938725662
2016-12-27 00:00:00-05:00,113.62593841552734,111566.92298109409,11.566922981094097,0.0
2016-12-28 00:00:00-05:00,112.74190521240234,110698.90934212114,10.698909342121144,-0.7780205958714456
2016-12-29 00:00:00-05:00,112.58202362060547,110541.924964374,10.541924964374005,-0.918729305543166
2016-12-30 00:00:00-05:00,111.42525482177734,109406.11797095819,9.406117970958183,-1.936779246391928
2017-01-03 00:00:00-05:00,112.42217254638672,110384.970551196,10.384970551196005,-1.0594111572821405
2017-01-04 00:00:00-05:00,113.0334243774414,110985.14588887236,10.98514588887236,-0.5214601932871432
2017-01-05 00:00:00-05:00,113.67298126220703,111613.11336443007,11.613113364430072,0.0
2017-01-06 00:00:00-05:00,114.66983032226562,112591.8985243873,12.591898524387313,0.0
2017-01-09 00:00:00-05:00,115.0460205078125,112961.27176822946,12.961271768229455,0.0
2017-01-10 00:00:00-05:00,115.2999496459961,113210.59945693714,13.210599456937144,0.0
2017-01-11 00:00:00-05:00,115.61030578613281,113515.33163399268,13.515331633992677,0.0
2017-01-12 00:00:00-05:00,115.43161010742188,113339.87409936805,13.339874099368053,-0.15456725721451875
2017-01-13 00:00:00-05:00,115.82660675048828,113727.7130089454,13.727713008945397,0.0
2017-01-17 00:00:00-05:00,115.47864532470703,113386.05699156175,13.386056991561745,-0.3004157987040278
2017-01-18 00:00:00-05:00,115.7137680053711,113616.91901453424,13.616919014534234,-0.09742040130750022
2017-01-19 00:00:00-05:00,115.65734100341797,113561.51452618638,13.561514526186368,-0.14613718887141242
2017-01-20 00:00:00-05:00,115.9112319946289,113810.80475918263,13.810804759182638,0.0
2017-01-23 00:00:00-05:00,116.00527954101562,113903.14807014316,13.903148070143168,0.0
2017-01-24 00:00:00-05:00,116.78585815429688,114669.58181971683,14.669581819716825,0.0
2017-01-25 00:00:00-05:00,117.96141815185547,115823.83949658326,15.823839496583258,0.0
2017-01-26 00:00:00-05:00,118.08370208740234,115943.90752514459,15.943907525144585,0.0
2017-01-27 00:00:00-05:00,118.30941772460938,116165.53296967833,16.16553296967833,0.0
2017-01-30 00:00:00-05:00,117.38775634765625,115260.57301695044,15.26057301695043,-0.7790262133640838
2017-01-31 00:00:00-05:00,117.15266418457031,115029.74095854709,15.029740958547077,-0.9777358069090143
2017-02-01 00:00:00-05:00,117.96141815185547,115823.83949658326,15.823839496583258,-0.29414359350829433
2017-02-02 00:00:00-05:00,117.85796356201172,115722.25960718398,15.722259607183986,-0.3815876802373506
2017-02-03 00:00:00-05:00,118.19654846191406,116054.70901069803,16.054709010698033,-0.09540175656855576
2017-02-06 00:00:00-05:00,118.337646484375,116193.25019613684,16.193250196136844,0.0
2017-02-07 00:00:00-05:00,118.77021789550781,116617.98298147313,16.617982981473144,0.0
