Price,Close,High,Low,Open,Volume
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ
Date,,,,,
2016-03-31,103.23908996582031,103.27640503029279,101.11218111073514,101.9424217231654,110163100
2016-04-07,103.46300506591797,103.6215887899648,100.76704617150912,102.64208768568018,131158100
2016-04-14,103.21112823486328,103.9574154548448,102.50215608759308,103.48165717417852,116238800
2016-04-21,100.35659790039062,103.59360767258644,99.5263570623322,103.15516444228358,125820000
2016-04-28,97.9964599609375,101.0562244512719,97.75391557071683,100.4685210102419,188178700
2016-05-05,99.21849822998047,100.27262224130754,97.39010254948451,98.35094244675886,112981400
2016-05-12,98.7520751953125,100.01142858716321,97.9871340366451,99.45171675935423,126024600
2016-05-19,101.90510559082031,102.21294953165167,97.5206887595014,98.36958333671184,140497000
2016-05-26,102.94056701660156,103.17378081007693,101.76516750469209,102.0077118427001,85693500
2016-06-02,102.9592514038086,103.31373388794198,101.99840437888382,102.73536098708267,75221900
2016-06-09,100.4871826171875,102.903274633843,100.03940890349969,102.53946160521242,124885500
2016-06-16,100.03939056396484,100.97224577243891,99.10653535549078,99.99275207381339,127379800
2016-06-23,99.43598175048828,101.75562782521688,95.1708341215582,101.08218196042222,194566800
2016-06-30,101.29732513427734,101.46568662018558,99.26763190525088,99.60435487706735,101950800
2016-07-07,104.02849578857422,104.5896982526382,101.11958838122385,101.39083778500468,111852000
2016-07-14,106.10497283935547,106.3013933847955,104.33718079431715,104.72066648701114,103518800
2016-07-21,107.1712646484375,107.4518623818083,105.57183401916572,106.17979934284158,100726800
2016-07-28,107.8821029663086,108.62102235956682,106.83452682281525,107.33961123603265,89604800
2016-08-04,109.079345703125,109.70602174642485,107.59215149688133,107.84469727533656,76355000
2016-08-11,109.67796325683594,110.34205375726684,108.90162939472529,109.45347653347646,74268300
2016-08-18,109.24772644042969,110.37948710412643,108.88294437262985,109.57509404793228,73006500
2016-08-25,108.9109878540039,109.93986038872161,108.45266613298504,108.9671059683827,95360300
2016-09-01,110.29529571533203,110.48236800482832,108.41526737442211,108.94841091134971,75105000
2016-09-08,108.34976196289062,109.99596205390681,106.28266180482117,109.96790300091347,184670300
2016-09-15,110.51041412353516,110.66942019892885,108.36848482814898,108.37784022554783,131966200
2016-09-22,111.30300903320312,111.79060837375123,109.84960415593132,111.43428412782235,96264400
2016-09-29,111.38742065429688,111.74373779873434,110.01840364172283,111.11549158855888,107688100
2016-10-06,110.1028060913086,112.03443916316253,109.70898069806037,111.24678122270798,93700800
2016-10-13,110.50599670410156,111.03110431767274,108.71502497708552,109.35265002974128,91296600
2016-10-20,111.0029525756836,112.20319327493264,109.7370814819437,110.39346412037062,93788500
2016-10-27,108.00239562988281,111.5749678002411,107.73046653169887,111.48120087251236,123677300
2016-11-03,110.3184585571289,110.49661354670087,106.38018380210606,107.82421716355208,180806200
2016-11-10,109.62458038330078,111.00296910595526,106.9240473502794,110.85294346743035,198181300
2016-11-17,111.04046630859375,111.76248653149301,109.34326164695433,109.56830365943617,99072400
2016-11-24,110.17779541015625,112.0625409773016,110.14028721707378,111.1717374879946,69600100
2016-12-01,110.98422241210938,111.12487637142377,108.0398967206802,110.14030581018054,148008800
2016-12-08,112.71892547607422,113.56284200295656,110.81542923730215,111.03109957626644,146924700
2016-12-15,112.95333862304688,113.56283424828435,111.92188834015997,112.86895055309955,88726000
2016-12-22,112.74188995361328,114.28423759248483,112.52558903938157,113.29676285881735,59738300
2016-12-29,113.0334243774414,113.24032587372363,111.10548644402338,112.71366556270227,97073200
2017-01-05,115.61029052734375,115.64790963947256,112.94879753890379,112.94879753890379,100490400
2017-01-12,115.71376037597656,116.02411272089009,114.35950081643624,115.19650646778737,63591500
2017-01-19,117.96142578125,117.98963832026736,115.2717203765503,115.88301836400237,84913000
2017-01-26,117.96142578125,118.4222473271273,116.47550320870174,118.12130161908944,98064900
2017-02-02,118.96771240234375,119.13699480976261,117.42536476813257,117.75452301169382,73798900
2017-02-09,121.59160614013672,121.64804558041436,119.02416409121838,119.08999575464928,84803500
2017-02-16,122.72954559326172,122.81418321513432,121.24362293608269,121.6668253956698,61252500
2017-02-23,123.61358642578125,123.83928676834996,121.67624861753187,122.9176435523355,90534600
2017-03-02,122.95529174804688,123.60419469876264,122.45685093577413,123.58539590034964,76977200
2017-03-09,124.23428344726562,124.52582260534952,122.39098277808692,122.92704975925359,90238300
2017-03-16,122.90824127197266,124.54462611811512,121.95837118519121,124.46940223917343,114816800
2017-03-23,124.63404083251953,124.68116432888651,121.94815972039478,123.00367139474116,99183600
2017-03-30,124.3701400756836,125.79317733105673,123.98374761969802,124.58689085681759,105045300
2017-04-06,123.38063049316406,124.93561959142559,122.9848190081717,124.49268461010917,100928200
2017-04-13,123.91781616210938,124.67173460548632,122.87173778484043,123.21100683638907,67614400
2017-04-20,127.16915130615234,127.70631897993691,124.22882876314395,124.41730839640039,111685600
2017-04-27,129.10110473632812,129.57231102715045,127.40475921335279,127.48015394549334,105896600
2017-05-04,130.42987060546875,130.64663581144885,128.69583523806034,129.0822277738627,96166200
2017-05-11,128.23406982421875,131.59847481538932,128.21521754867337,130.07177123788946,144880200
2017-05-18,131.7303924560547,131.79636822064668,128.04555684715234,128.18692732267633,133139100
2017-05-25,133.15350341796875,133.67183335435578,131.94721613696547,132.2299428640928,91316000
2017-06-01,135.1607666015625,135.45291210566987,132.86127835235988,133.42673146874645,114306500
2017-06-08,131.7021942138672,135.61320174260527,129.55349409194707,135.46242661726677,350941900
2017-06-15,132.63510131835938,132.70106269627192,129.57226159646095,130.37330335722356,219537600
2017-06-22,132.31607055664062,134.46116423847877,130.16151784884704,133.20435384163827,203549500
2017-06-29,129.96310424804688,131.76801959201646,128.61178970688454,131.76801959201646,232581300
2017-07-06,132.95863342285156,133.10983362696058,128.328238921162,128.97081815975775,177817900
2017-07-13,136.0581817626953,136.2566338566987,132.86415998003287,133.1192941332913,150462400
2017-07-20,136.8992156982422,136.97481581072202,135.46285681886692,136.407836595994,149280700
2017-07-27,136.02984619140625,137.92926491358588,134.4706352104138,137.79696831167894,214446800
2017-08-03,136.1905059814453,137.46623468353368,134.93368091577483,136.16215773644333,141499500
2017-08-10,136.34173583984375,136.98432984433916,133.13825368576016,135.41565932377242,200777400
2017-08-17,134.8391571044922,136.02038174179518,132.46724880447027,135.81248505209018,230050900
2017-08-24,136.6912841796875,136.91808445936294,133.29881110445308,135.14151831668045,138044300
2017-08-31,137.14495849609375,138.524621286521,135.69914018129953,137.0788029717268,136291300
2017-09-07,138.36395263671875,138.3828562717545,136.13379953771013,137.40006911937851,136445100
2017-09-14,137.35279846191406,138.52456400443185,136.29441144446048,137.82528828886356,161684400
2017-09-21,136.81060791015625,137.56823501240012,134.57557327659117,137.55876973140582,168370100
2017-09-28,138.2974395751953,138.59102218826422,136.166581247144,136.47910886935512,140699400
2017-10-05,140.2009735107422,140.29568408697685,138.65729516391332,138.79934657746028,100490500
2017-10-12,140.9776153564453,141.3090880531504,139.80327022183292,139.99269144898483,85089200
2017-10-19,139.62326049804688,141.14800814634583,138.58151651182504,140.15361944377128,143619300
2017-10-26,144.04603576660156,144.73737690045394,139.1403186181974,139.53807712469364,175929600
2017-11-02,146.3189697265625,146.35684530211546,142.78648343570168,143.88504853646924,124617100
2017-11-09,144.51010131835938,145.91174325242798,143.74299448259532,145.1162116719961,123249500
2017-11-16,147.4459686279297,147.58802010849112,145.2109338119546,145.23934410806686,122107100
2017-11-23,145.7128143310547,148.39296206099868,145.01199356801277,147.5974451629337,128147600
2017-11-30,145.3719024658203,147.38911980833458,144.0081507103633,146.32841597030742,236182400
2017-12-07,147.7300262451172,148.20355025640902,145.21087503685118,145.362406188658,126298200
2017-12-14,149.1885223388672,150.36286747091032,147.46490189187966,147.9857669129756,171643000
2017-12-21,148.56092834472656,150.18377359695214,148.00100495494587,149.70925930438673,86276000
2017-12-28,151.873046875,152.00591030078726,147.7637512674712,149.03544612586745,120536700
2018-01-04,153.91346740722656,154.72963266736537,151.92051582853554,152.39503017789465,133713900
2018-01-11,157.3394775390625,157.9373703137953,153.94196719653542,154.17922439526683,133317900
2018-01-18,159.82591247558594,161.56263657819406,156.72258485085814,157.0927054313466,183728300
2018-01-25,160.7654571533203,162.23645454519246,159.2565049848256,160.92680477679556,185677900
2018-02-01,152.04385375976562,161.0785941425835,147.19431781972776,159.5316876221464,421454400
2018-02-08,154.38795471191406,154.62521184503245,142.47765821419122,152.43295825198263,354965000
2018-02-15,156.41888427734375,159.17106113416725,154.16019181404437,155.77353736739005,191837600
2018-02-22,158.68710327148438,162.02767403698218,156.00135017782205,157.10221251955025,211584200
2018-03-01,160.31942749023438,160.49026020357854,153.7047101074328,158.77252040050286,236885500
2018-03-08,162.92922973632812,166.27931415338614,160.33838560744115,160.98373261187263,197949200
2018-03-15,158.41184997558594,163.7359009269314,157.19709454292843,163.04311411323462,209321400
2018-03-22,149.4768524169922,157.57569770301308,148.32665849017314,156.47303508804143,372458000
2018-03-29,151.84378051757812,153.71640116794242,146.2734498808412,150.28484913653847,284100700
2018-04-05,152.3571319580078,153.99211108794557,148.17463597718248,153.3552318752237,234655100
2018-04-12,158.21255493164062,158.74487074034644,152.7277730010834,153.27910423281955,168363600
2018-04-19,150.8076934814453,157.78487760755735,148.73546102075247,157.41415645612494,239289500
2018-04-26,153.82095336914062,156.28292153058499,152.2239912478526,152.75630712010872,204824500
2018-05-03,159.58143615722656,159.6954997298718,151.34950989244635,153.0415205744605,189543400
2018-05-10,160.62701416015625,162.3760707128104,158.72587771535305,160.09469827633455,145880900
2018-05-17,161.2164306640625,161.23543159166098,158.63088306723043,160.0662363452595,122688200
2018-05-24,161.7677459716797,162.0529194324633,159.54341908571183,161.16889765901126,119043300
2018-05-31,167.16696166992188,167.19547756194655,161.24492451892235,161.7677255423901,151489700
2018-06-07,167.12890625,168.38364871936602,164.61939230222893,167.19543848099843,154070700
2018-06-14,168.4882354736328,169.1821462890706,165.1232299877709,167.89888775404359,188438900
2018-06-21,161.68528747558594,169.44900989571934,161.57097977802803,169.27753381381567,243193900
2018-06-28,162.70462036132812,165.22901288582165,161.15187258084504,161.48528949641383,140098900
2018-07-05,168.05816650390625,169.29655292038655,162.92363853495098,163.76193356190322,150177000
2018-07-12,171.40187072753906,172.0877461300741,168.68696058344366,168.80126830534286,131640100
2018-07-19,174.1549072265625,174.25967961432244,169.31568169240566,170.78268408345338,161103000
2018-07-26,168.7250518798828,172.71646108715703,166.01014183928842,171.79243494217886,244909600
2018-08-02,173.39276123046875,173.70712189058625,167.45803547472923,167.5342454410212,153497800
2018-08-09,170.73504638671875,173.9739055881849,169.67765638384355,173.28803020601885,158201600
2018-08-16,172.478271484375,172.84026522251096,169.8205159009559,172.04960310454175,133044500
2018-08-23,177.88906860351562,177.98432017101084,171.9448213473999,172.17345127340815,127708500
2018-08-30,174.75497436523438,178.63207459658972,174.15484450735468,177.54610802570662,129655500
2018-09-06,173.92628479003906,175.04082873075006,171.88771463141396,174.8312548750023,185173400
2018-09-13,174.0405731201172,176.18392996774318,172.58309162657702,175.01223229433361,159149200
2018-09-20,175.5361328125,177.17461089202826,172.70690115980096,175.24082825204422,168334900
2018-09-27,177.45530700683594,178.96313015608405,176.47236130854873,176.56779886753327,143308700
2018-10-04,163.8848876953125,176.85406943240076,163.66539881791252,176.7395414671151,394316400
2018-10-11,169.19090270996094,170.11659162854338,160.14397905059633,163.2073439002283,449015500
2018-10-18,157.78683471679688,168.60879048967104,157.50053658572938,168.5515337758031,398883600
2018-10-25,162.06219482421875,164.2189469987093,152.7766756386168,160.23944501704926,492736500
2018-11-01,167.5590362548828,167.5590362548828,159.44733906093396,162.30075308079168,253827100
2018-11-08,157.65318298339844,167.2917915777428,156.746584645132,166.7764521859882,292876400
2018-11-15,153.04385375976562,160.84062399768908,149.9518751683189,157.36690976662038,351544100
2018-11-22,160.99330139160156,160.99330139160156,151.82231293503108,151.82231293503108,172265400
2018-11-29,158.14942932128906,165.39269253964653,157.95856881563182,160.3157331928928,202974900
2018-12-06,157.51004028320312,159.9435518007928,152.12769242113015,154.96201537335338,338946800
2018-12-13,147.47064208984375,159.19920913654272,146.33500224315418,158.54072791036302,323258600
2018-12-20,145.4951934814453,148.74940377045382,136.90633946289236,147.10797717085916,395276900
2018-12-27,148.22750854492188,149.06013512421805,140.76253577532745,143.91121535021495,275272900
2019-01-03,153.91241455078125,154.58234500455202,143.0690626090867,146.04548147112916,297469200
2019-01-10,155.3766326904297,156.74520329949513,151.7781255496696,152.74475265448908,174516600
2019-01-17,155.1852569580078,158.88904096807372,153.4338727635191,154.87900933070338,191330000
2019-01-24,158.56365966796875,159.13789414287444,154.07511811590027,155.69251650021894,174555600
2019-01-31,163.19577026367188,164.00925200860885,159.31972433919626,159.53984121095704,152247300
2019-02-07,163.66464233398438,164.76525541581867,159.41536487914257,161.76969289839718,148307200
2019-02-14,164.8514862060547,165.64583764525997,162.53543224514573,163.08094190617183,114929200
2019-02-21,166.1338348388672,167.1578824443071,163.3775485860359,164.4111468037335,132653300
2019-02-28,166.1051788330078,168.23939088837886,165.06200045561977,165.61708981506902,144094700
2019-03-07,169.40696716308594,170.28744908180946,162.06641483118204,165.6840530942922,185608600
2019-03-14,172.03883361816406,173.0915915888175,169.07199547034992,169.52180891204873,181876900
2019-03-21,170.568603515625,175.295442175383,169.32218918149601,171.83421236130826,229904300
2019-03-28,176.206298828125,177.29931806009,169.9358231563183,171.00966250562735,150821900
2019-04-04,177.82669067382812,177.88421570333702,175.1228972471756,176.25427647072883,127097900
2019-04-11,179.43740844726562,180.18526291754938,177.01167273186465,178.12387181124785,123563500
2019-04-18,181.89190673828125,182.8506959444438,178.61283477883853,179.7346310244155,105159600
2019-04-25,181.1440887451172,183.4356096383702,180.4537737817116,183.2534372970684,143885600
2019-05-02,178.1143035888672,183.36846518779265,176.90621963151142,181.08654182831145,208851500
2019-05-09,175.54470825195312,178.2293208941332,170.72199982505578,176.12957023960678,265369000
2019-05-16,173.56004333496094,178.40193223021,171.94926970196383,175.62143447978755,178538200
2019-05-23,168.77566528320312,172.43824712722204,167.87440107530475,171.5657454255364,138197200
2019-05-30,168.94827270507812,169.964587044631,162.29427247597343,169.2263151710078,233853800
2019-06-06,174.8256072998047,177.75949971102168,168.4880105346091,169.23586488923456,186205200
2019-06-13,179.39906311035156,179.98392515747273,174.44212427883244,175.5543233569585,146789600
2019-06-20,178.13343811035156,181.94942964020603,177.04041901319798,181.90148725446133,156794400
2019-06-27,183.9564208984375,183.9564208984375,178.71946979250083,179.17109819448493,105741900
2019-07-04,185.03265380859375,185.5419344582197,181.27549571151147,182.69765173528705,86582400
2019-07-11,184.68673706054688,186.59895156159084,184.31198307577355,185.31133681004252,96510100
2019-07-18,187.5214080810547,187.53102655609067,183.23576163553466,183.8122983076216,121429400
2019-07-25,183.62973022460938,187.90577267885928,181.9193132429094,186.8872114046232,124650100
2019-08-01,177.04750061035156,187.35805108590404,172.19490675207004,183.9468208689551,285393400
2019-08-08,175.61578369140625,182.26527448867682,175.28907803849796,177.8451003726192,187912300
2019-08-15,181.25631713867188,181.8328538932546,174.07832384366452,175.84639335075008,132281900
2019-08-22,177.85462951660156,182.05381149175355,174.4626221822896,181.59256465061452,157020200
2019-08-29,180.968017578125,181.58299883267725,177.79701452777672,180.06476065312117,101235000
2019-09-05,184.90774536132812,185.0038421436764,181.52535562486253,182.96671938622436,126636300
2019-09-12,184.99423217773438,187.09862554530332,182.67843762587842,186.04161962386826,127413400
2019-09-19,182.64962768554688,186.45482001477905,178.93091366781744,185.32095416446893,153137000
2019-09-26,177.21197509765625,183.50898736684425,176.22024396480728,182.77722901103542,174819100
2019-10-03,180.2738037109375,182.69055860131996,175.06481364655775,177.19269686434816,145022800
2019-10-10,185.8679656982422,186.76342098675119,180.16791361127278,180.32197264678288,124820700
2019-10-17,185.07843017578125,187.27371990731368,183.62453666249192,186.9848629022431,99767900
2019-10-24,189.6712188720703,190.48000675375457,185.57911948769686,186.39753054944478,99658300
2019-10-31,192.33828735351562,193.09894461574697,188.6602199137229,190.2200271570608,102724000
2019-11-07,194.10031127929688,194.6972863730993,192.12647211218484,193.30114655536846,73791700
2019-11-14,194.63949584960938,196.26670946876172,192.7812083762006,193.36854557556543,107291500
2019-11-21,198.3849334716797,198.3945713417646,193.2818575642336,194.42763282995017,84569700
2019-11-28,194.90911865234375,198.18280739334784,191.82801107224802,197.88432716257168,84265800
2019-12-05,197.3643341064453,197.95167124556102,194.34099572440948,195.6023226890982,86082300
2019-12-12,201.76454162597656,202.32299451016036,196.89253936794717,197.1621352855703,117867400
2019-12-19,204.04649353027344,204.62420749109333,201.83194293629896,201.85120398616,76402200
2019-12-26,205.1546630859375,207.0362818516907,203.7555114254404,204.8169302227672,75188000
2020-01-02,209.53549194335938,210.49078226740906,204.79767539054683,206.881922433618,128680200
2020-01-09,212.44960021972656,213.45314021805189,210.07586989533303,211.2627350575298,118362600
2020-01-16,216.0198516845703,217.25496649446433,213.05751083893898,213.51103116860492,85012900
2020-01-23,214.03207397460938,217.95936362918985,209.56442346972557,215.89440482339995,161853400
2020-01-30,220.21734619140625,222.1761619900103,210.63553923621328,212.65226347102288,186218500
2020-02-06,226.05516052246094,226.16130388344226,219.98571558551424,220.76731000559099,124500200
2020-02-13,228.670166015625,229.1429892053056,224.2121734867819,224.48235395981894,92836700
2020-02-20,208.88897705078125,228.64118371934856,207.2100007605452,228.16837532668632,370424500
2020-02-27,210.56797790527344,211.9092360811077,191.2210409792981,203.50465129959883,587969900
2020-03-05,188.37448120117188,208.7731923614902,185.37353484400026,205.23188513496916,474725900
2020-03-12,170.4074249267578,187.66044239132702,160.95106464019284,175.7049054838339,600170500
2020-03-19,175.90753173828125,182.86470002947874,159.1466123726416,169.5293152122763,548156900
2020-03-26,176.2920684814453,188.80493023943686,174.88993494669364,177.80057158118404,304464200
2020-04-02,193.9492950439453,195.9703016829044,174.99627501194743,175.25736658292195,284561300
2020-04-09,202.51686096191406,205.48552957755675,192.18940707547955,195.67057959624822,222102100
2020-04-16,204.0060272216797,209.36314915654853,196.90831909232222,204.70226169947517,278791600
2020-04-23,211.77099609375,212.70897839840958,202.58458302119007,204.79898557485373,209541300
2020-04-30,211.77099609375,213.7436509349779,204.15110347613896,212.6896344499841,199233800
2020-05-07,212.0997314453125,220.57057921484179,209.5565559995538,214.4978789467436,212766500
2020-05-14,223.751953125,224.10973492341736,208.86030386815833,210.77494111429957,223348900
2020-05-21,222.6882781982422,225.86002121748783,216.54789620591743,223.8003263382665,161126200
2020-05-28,228.87705993652344,229.63131159699964,221.20881504820346,221.54726773782363,189864200
2020-06-04,238.0924530029297,239.63964403581505,225.96638127709178,228.52891550311395,212149700
2020-06-11,235.57830810546875,237.39625564015262,223.82937508275552,234.16650971564323,273901000
2020-06-18,235.665283203125,242.8596807991074,234.16644483746413,235.25913417079434,182869200
2020-06-25,242.64273071289062,243.64046200339658,229.9143772315098,236.16231063520007,197741600
2020-07-02,251.8451385498047,252.7072712120854,243.82454669920088,245.09350523236031,133550000
2020-07-09,252.7266082763672,261.3381195917651,244.84161599869864,253.7630947777351,264060700
2020-07-16,256.6304016113281,260.0013925965812,247.61206288594903,249.93687100336467,196451400
2020-07-23,251.63201904296875,256.93065826052896,243.446754988924,256.2235463269644,200723000
2020-07-30,262.55859375,263.013870876457,248.51284654161825,249.66556884984922,174065800
2020-08-06,263.34326171875,266.36554440681374,256.33977925941963,262.3649227068319,189983700
2020-08-13,267.4504089355469,270.2789152960766,262.2389476020619,264.1181740954345,143027100
2020-08-20,282.8136291503906,283.0654934728427,266.2493226489185,266.65617812660724,175974100
2020-08-27,293.2752990722656,293.9921072711585,279.66543254733637,283.7919869064527,200877700
2020-09-03,269.17462158203125,289.2648724991753,261.212135332185,288.7611736236806,398448800
2020-09-10,266.0069580078125,273.3592032382111,258.53850644875524,272.1386672683156,264172600
2020-09-17,255.884521484375,265.80371805010236,251.961380270602,259.1683057633688,314956700
2020-09-24,269.1358642578125,272.28404871781424,253.03653799527876,253.2012252664126,260743200
2020-10-01,271.1507873535156,274.0180493394519,264.873779648756,272.9621999858729,230946100
2020-10-08,282.9105224609375,288.1413486860653,271.5286191989233,273.5531414232497,236204200
2020-10-15,275.2869873046875,284.0825189095031,273.9308519772753,278.20270042977336,181343200
2020-10-22,263.13018798828125,277.02094681858057,262.87832370165825,276.12005900932746,179248400
2020-10-29,277.9217834472656,279.7234998025476,258.60645470402346,264.4475477071823,268404300
2020-11-05,280.6825256347656,289.7686775268221,271.82884566030236,284.3344099607934,284678900
2020-11-12,281.02154541015625,284.5378310725687,278.251156440702,281.65120614097464,139303000
2020-11-19,286.9982604980469,287.63758783613304,279.04546828791035,280.46941791329857,123344900
2020-11-26,294.3310241699219,295.58061945900494,285.5451611080777,288.96457244643085,96140600
2020-12-03,291.87066650390625,298.93229628740437,290.8051209953174,294.6410848262372,130192600
2020-12-10,299.30035400390625,300.08497613934964,288.7514993094539,289.83640746900375,134255600
2020-12-17,298.5447998046875,302.2063797337275,294.0889015344697,300.8986662815994,149377000
2020-12-24,303.7148742675781,305.38401173266556,299.2703267374079,299.3479479523614,83292700
2020-12-31,298.4454345703125,305.96625154909617,296.15520909691486,303.61780276507176,149050300
2021-01-07,306.69403076171875,309.9449700326482,301.0752451308657,301.1043567822128,149262200
2021-01-14,314.1955261230469,315.1368426570693,301.3955758581478,307.1405238048334,113883900
2021-01-21,309.9837951660156,320.55176983194656,307.975002187599,315.5346442641073,166582700
2021-01-28,316.7283935546875,320.43543677138626,303.5111648361624,311.18725624933313,192496600
2021-02-04,322.909912109375,325.5397636573132,316.80591178959156,318.125709249461,111211900
2021-02-11,324.0550842285156,328.18911786937593,320.40629430653246,324.4432495884987,100834000
2021-02-18,314.5448303222656,324.11323612446387,301.8031060271392,320.4644470065921,274099000
2021-02-25,300.0175476074219,314.73892493967793,299.959324292056,311.8858936414069,398758000
2021-03-04,301.68670654296875,307.1113963212682,288.6538636594905,299.64880151485806,506254300
2021-03-11,312.3807373046875,314.61273925959887,302.181560141554,306.4320094970377,298940700
