Date,QQQ_Price,Portfolio_Value,Return_%,Drawdown_%
2016-04-14 00:00:00-04:00,103.4723129272461,101597.29893360585,1.5972989336058507,0.0
2016-04-15 00:00:00-04:00,103.21110534667969,101340.8246759444,1.3408246759444076,-0.25244200422007124
2016-04-18 00:00:00-04:00,103.76151275634766,101881.25819437389,1.8812581943738804,0.0
2016-04-19 00:00:00-04:00,103.1271743774414,101258.41461348176,1.2584146134817509,-0.6113426472451335
2016-04-20 00:00:00-04:00,103.21110534667969,101340.8246759444,1.3408246759444076,-0.5304543033797501
2016-04-21 00:00:00-04:00,103.220458984375,101350.00881707514,1.3500088170751434,-0.5214397492865745
2016-04-22 00:00:00-04:00,101.6625747680664,99820.35490338,-0.17964509662000694,-2.0228482917456803
2016-04-25 00:00:00-04:00,101.6625747680664,99820.35490338,-0.17964509662000694,-2.0228482917456803
2016-04-26 00:00:00-04:00,101.16817474365234,99334.9138645922,-0.6650861354077886,-2.499325562826922
2016-04-27 00:00:00-04:00,100.35657501220703,98538.02107078696,-1.461978929213048,-3.2815035688002108
2016-04-28 00:00:00-04:00,99.14388275146484,97347.30391521585,-2.6526960847841563,-4.450233889444076
2016-04-29 00:00:00-04:00,98.62146759033203,96834.35539989294,-3.1656446001070537,-4.953710705900617
2016-05-02 00:00:00-04:00,99.55433654785156,97750.3199092553,-2.249680090744699,-4.05465966786295
2016-05-03 00:00:00-04:00,98.63080596923828,96843.52455873798,-3.156475441262019,-4.944710857442189
2016-05-04 00:00:00-04:00,97.99645233154297,96220.66599556015,-3.7793340044398493,-5.556068210322055
2016-05-05 00:00:00-04:00,97.96847534179688,96193.19597473927,-3.806804025260735,-5.583030991610516
2016-05-06 00:00:00-04:00,98.49085235595703,96706.10703434794,-3.2938929656520677,-5.079590939240814
2016-05-09 00:00:00-04:00,98.77071380615234,96980.89713627093,-3.019102863729073,-4.809874892547777
2016-05-10 00:00:00-04:00,100.12337493896484,98309.04679851777,-1.690953201482237,-3.5062497844705547
2016-05-11 00:00:00-04:00,99.21849822998047,97420.567292262,-2.5794327077380053,-4.378323335585015
2016-05-12 00:00:00-04:00,98.78004455566406,96990.05880397312,-3.0099411960268774,-4.800882396906707
2016-05-13 00:00:00-04:00,98.41622924804688,96632.83616615894,-3.367163833841058,-5.151508845917233
2016-05-16 00:00:00-04:00,99.6476058959961,97841.89913056298,-2.1581008694370296,-3.9647714755391377
2016-05-17 00:00:00-04:00,98.39757537841797,96614.5203218974,-3.3854796781025986,-5.1694864843819985
2016-05-18 00:00:00-04:00,98.75206756591797,96962.58878315224,-3.037411216847763,-4.827845178195169
2016-05-19 00:00:00-04:00,98.23899841308594,96458.81691781722,-3.541183082182775,-5.3223147933759085
2016-05-20 00:00:00-04:00,99.32109832763672,97521.30818127187,-2.4786918187281293,-4.279442647620133
2016-05-23 00:00:00-04:00,99.19049835205078,97393.07479801257,-2.606925201987431,-4.405308175325582
2016-05-24 00:00:00-04:00,101.17749786376953,99344.06804115155,-0.6559319588484547,-2.4903404200032258
2016-05-25 00:00:00-04:00,101.90512084960938,100058.50582563705,0.058505825637045206,-1.7890948747995479
2016-05-26 00:00:00-04:00,102.20364379882812,100351.61926296444,0.351619262964431,-1.5013938368243729
2016-05-27 00:00:00-04:00,102.73534393310547,100873.68449913245,0.8736844991324544,-0.9889686416309736
2016-05-31 00:00:00-04:00,102.93125915527344,101066.0495563071,1.0660495563070915,-0.8001556444380535
2016-06-01 00:00:00-04:00,102.94056701660156,101075.18875058075,1.0751887505807467,-0.7911852072490902
2016-06-02 00:00:00-04:00,103.15514373779297,101285.87714315979,1.2858771431597749,-0.5843872187740459
2016-06-03 00:00:00-04:00,102.67007446289062,100809.5977720742,0.8095977720741887,-1.0518719942142185
2016-06-06 00:00:00-04:00,103.043212890625,101175.97458644772,1.1759745864477145,-0.6922604023799966
2016-06-07 00:00:00-04:00,102.78199768066406,100919.49283764341,0.9194928376434097,-0.9440061634256411
2016-06-08 00:00:00-04:00,102.95924377441406,101093.52706827084,1.0935270682708387,-0.7731855103322189
2016-06-09 00:00:00-04:00,102.79131317138672,100928.63952305992,0.9286395230599265,-0.9350283734193044
2016-06-10 00:00:00-04:00,101.62525939941406,99783.71572371406,-0.2162842762859385,-2.058810921492584
2016-06-13 00:00:00-04:00,100.77635955810547,98950.1987325286,-1.0498012674713952,-2.876936851578015
2016-06-14 00:00:00-04:00,100.77635955810547,98950.1987325286,-1.0498012674713952,-2.876936851578015
2016-06-15 00:00:00-04:00,100.4871826171875,98666.26194518911,-1.3337380548108957,-3.155630688277388
2016-06-16 00:00:00-04:00,100.78569030761719,98959.36040023078,-1.0406395997692108,-2.86794435593696
2016-06-17 00:00:00-04:00,99.6043701171875,97799.44682404758,-2.2005531759524133,-4.006439891563604
2016-06-20 00:00:00-04:00,100.23104858398438,98414.76929752108,-1.5852307024789236,-3.4024794729559367
2016-06-21 00:00:00-04:00,100.5490493774414,98727.0076225375,-1.2729923774625007,-3.096006692240263
2016-06-22 00:00:00-04:00,100.30585479736328,98488.21995313841,-1.5117800468615883,-3.3303850986626826
2016-06-23 00:00:00-04:00,101.73690032958984,99893.33361699794,-0.106666383002052,-1.9512171449466102
2016-06-24 00:00:00-04:00,97.5466079711914,95778.97323100033,-4.221026768999669,-5.989605027974166
2016-06-27 00:00:00-04:00,95.6104736328125,93877.923437224,-6.122076562776002,-7.855551549904054
2016-06-28 00:00:00-04:00,97.70561218261719,95935.09613907996,-4.064903860920033,-5.836364961207642
2016-06-29 00:00:00-04:00,99.43599700927734,97634.12479255153,-2.3658752074484646,-4.16870921805802
2016-06-30 00:00:00-04:00,100.58647918701172,98763.75916934613,-1.2362408306538675,-3.0599337702328433
2016-07-01 00:00:00-04:00,101.0915298461914,99259.65784354869,-0.7403421564513124,-2.573191966105866
2016-07-05 00:00:00-04:00,100.47420501708984,98653.51951120593,-1.3464804887940662,-3.1681378306203567
2016-07-06 00:00:00-04:00,101.29730987548828,99461.70894842483,-0.5382910515751682,-2.3748717760561346
2016-07-07 00:00:00-04:00,101.59660339355469,99755.57899117978,-0.2444210088202281,-2.0864281035267975
2016-07-08 00:00:00-04:00,103.16800689697266,101298.50721000026,1.298507210000266,-0.5719903686915934
2016-07-11 00:00:00-04:00,103.75724792480469,101877.07064552227,1.8770706455222719,-0.004110224908720923
2016-07-12 00:00:00-04:00,104.28105163574219,102391.38254884338,2.3913825488433904,0.0
2016-07-13 00:00:00-04:00,104.02851867675781,102143.42572059925,2.1434257205992457,-0.24216571948899157
2016-07-14 00:00:00-04:00,104.73938751220703,102841.4129553922,2.8414129553921974,0.0
2016-07-15 00:00:00-04:00,104.57099914550781,102676.07594161044,2.676075941610434,-0.16076890527891727
2016-07-18 00:00:00-04:00,105.2631607055664,103355.69489414191,3.355694894141914,0.0
2016-07-19 00:00:00-04:00,104.87965393066406,102979.13761663897,2.9791376166389716,-0.36433142642852673
2016-07-20 00:00:00-04:00,106.10494995117188,104182.23014019374,4.182230140193743,0.0
2016-07-21 00:00:00-04:00,105.86178588867188,103943.47243536604,3.9434724353660355,-0.2291731560232635
2016-07-22 00:00:00-04:00,106.30138397216797,104375.10459508201,4.375104595082013,0.0
2016-07-25 00:00:00-04:00,106.31076049804688,104384.31120964128,4.3843112096412895,0.0
2016-07-26 00:00:00-04:00,106.43232727050781,104503.67507976944,4.503675079769431,0.0
2016-07-27 00:00:00-04:00,107.1712646484375,105229.22222909743,5.22922222909743,0.0
2016-07-28 00:00:00-04:00,107.54542541503906,105596.60285661249,5.596602856612498,0.0
2016-07-29 00:00:00-04:00,107.77923583984375,105826.17642030945,5.826176420309448,0.0
2016-08-01 00:00:00-04:00,108.34978485107422,106386.38655585569,6.386386555855683,0.0
2016-08-02 00:00:00-04:00,107.5267105102539,105578.22708320817,5.578227083208165,-0.7596455700873069
2016-08-03 00:00:00-04:00,107.88212585449219,105927.20197274753,5.92720197274752,-0.4316196817786221
2016-08-04 00:00:00-04:00,108.19076538085938,106230.24866549036,6.230248665490357,-0.14676491553113089
2016-08-05 00:00:00-04:00,109.22901916503906,107249.68833100185,7.249688331001836,0.0
2016-08-08 00:00:00-04:00,109.107421875,107130.2944963023,7.130294496302314,-0.1113232463026465
2016-08-09 00:00:00-04:00,109.35994720458984,107378.24383340358,7.378243833403575,0.0
2016-08-10 00:00:00-04:00,109.07935333251953,107102.73458176725,7.102734581767245,-0.2565782804790389
2016-08-11 00:00:00-04:00,109.54701232910156,107561.9191648754,7.561919164875408,0.0
2016-08-12 00:00:00-04:00,109.62184143066406,107635.39229392128,7.635392293921273,0.0
2016-08-15 00:00:00-04:00,110.08953094482422,108094.60684160083,8.094606841600838,0.0
2016-08-16 00:00:00-04:00,109.48155212402344,107497.64515924596,7.497645159245958,-0.5522585259314965
2016-08-17 00:00:00-04:00,109.67797088623047,107690.50463184854,7.690504631848549,-0.3738412318243185
2016-08-18 00:00:00-04:00,109.70602416992188,107718.04956409789,7.718049564097895,-0.34835898709982904
2016-08-19 00:00:00-04:00,109.67797088623047,107690.50463184854,7.690504631848549,-0.3738412318243185
2016-08-22 00:00:00-04:00,109.76216125488281,107773.16939316799,7.773169393167989,-0.2973667769603623
2016-08-23 00:00:00-04:00,109.95854187011719,107965.99141005632,7.965991410056317,-0.11898413371629755
2016-08-24 00:00:00-04:00,109.24772644042969,107268.05661326331,7.268056613263307,-0.7646544563955265
2016-08-25 00:00:00-04:00,109.06999206542969,107093.54294949367,7.09354294949367,-0.9260997577558149
2016-08-26 00:00:00-04:00,109.22901916503906,107249.68833100185,7.249688331001836,-0.7816472396602652
2016-08-29 00:00:00-04:00,109.378662109375,107396.61960680789,7.396619606807886,-0.6457188338875794
2016-08-30 00:00:00-04:00,109.02323150634766,107047.62973498284,7.04762973498283,-0.9685747857450565
2016-08-31 00:00:00-04:00,108.91098022460938,106937.41255027118,6.9374125502711825,-1.0705384155061275
2016-09-01 00:00:00-04:00,109.19155883789062,107212.90681962183,7.212906819621834,-0.8156743872254677
2016-09-02 00:00:00-04:00,109.54701232910156,107561.9191648754,7.561919164875408,-0.49279764485014155
2016-09-06 00:00:00-04:00,110.22981262207031,108232.34648513331,8.232346485133313,0.0
2016-09-07 00:00:00-04:00,110.2952880859375,108296.63547304845,8.296635473048442,0.0
2016-09-08 00:00:00-04:00,109.64990997314453,107662.95220845634,7.662952208456342,-0.5851366128080802
2016-09-09 00:00:00-04:00,106.890625,104953.66803060402,4.953668030604019,-3.0868617735371666
2016-09-12 00:00:00-04:00,108.80811309814453,106836.40947126165,6.836409471261651,-1.3483576801886878
2016-09-13 00:00:00-04:00,107.8353500366211,105881.273775951,5.881273775951001,-2.2303201632691034
2016-09-14 00:00:00-04:00,108.34978485107422,106386.38655585569,6.386386555855683,-1.7639042144279347
2016-09-15 00:00:00-04:00,110.03338623046875,108039.47952138788,8.039479521387882,-0.23745516242243822
2016-09-16 00:00:00-04:00,109.98088073730469,107987.92547631309,7.987925476313085,-0.28505963771347725
2016-09-19 00:00:00-04:00,109.50265502929688,107518.36566036148,7.518365660361481,-0.7186463450941205
2016-09-20 00:00:00-04:00,109.70895385742188,107720.92616295123,7.720926162951236,-0.5316040591496382
2016-09-21 00:00:00-04:00,110.78729248046875,108779.7242929822,8.779724292982195,0.0
2016-09-22 00:00:00-04:00,111.66871643066406,109645.17602612551,9.645176026125512,0.0
2016-09-23 00:00:00-04:00,110.95608520507812,108945.45833733486,8.945458337334866,-0.6381655027157142
2016-09-26 00:00:00-04:00,110.02776336669922,108033.95854910946,8.033958549109466,-1.469483232561129
2016-09-27 00:00:00-04:00,111.115478515625,109101.9632936997,9.1019632936997,-0.4954278447201225
2016-09-28 00:00:00-04:00,111.30299377441406,109286.08060259951,9.286080602599522,-0.3275068147461744
2016-09-29 00:00:00-04:00,110.49662017822266,108494.31924164464,8.494319241644632,-1.0496191681124694
2016-09-30 00:00:00-04:00,111.32176208496094,109304.50881400377,9.304508814003775,-0.31069968097873246
2016-10-03 00:00:00-04:00,111.1623764038086,109148.01134878177,9.148011348781782,-0.4534305068061341
2016-10-04 00:00:00-04:00,110.99359130859375,108982.28479557196,8.982284795571971,-0.6045785638536432
2016-10-05 00:00:00-04:00,111.38740539550781,109368.96260706155,9.368962607061547,-0.2519157058019118
2016-10-06 00:00:00-04:00,111.3311538696289,109313.73041084873,9.31373041084873,-0.30228928192682825
2016-10-07 00:00:00-04:00,111.08734893798828,109074.34345002187,9.074343450021871,-0.5206180488666691
2016-10-10 00:00:00-04:00,111.79061126708984,109764.8620153961,9.764862015396103,0.0
2016-10-11 00:00:00-04:00,110.19656372070312,108199.70008460496,8.199700084604956,-1.425922560328637
2016-10-12 00:00:00-04:00,110.1027603149414,108107.59648329798,8.107596483297975,-1.509832474317381
2016-10-13 00:00:00-04:00,109.70895385742188,107720.92616295123,7.720926162951236,-1.8621039692631056
2016-10-14 00:00:00-04:00,109.84021759033203,107849.81127563825,7.849811275638241,-1.744684687426869
2016-10-17 00:00:00-04:00,109.5401611328125,107555.19211859857,7.555192118598564,-2.0130940414133502
2016-10-18 00:00:00-04:00,110.5153579711914,108512.7174884775,8.512717488477506,-1.1407516976999088
2016-10-19 00:00:00-04:00,110.50598907470703,108503.51836506107,8.503518365061069,-1.1491324520210324
2016-10-20 00:00:00-04:00,110.37471008300781,108374.61827008837,8.374618270088362,-1.266565383294271
2016-10-21 00:00:00-04:00,110.78729248046875,108779.7242929822,8.779724292982195,-0.8974982561138007
2016-10-24 00:00:00-04:00,112.11880493164062,110087.10850725645,10.087108507256449,0.0
2016-10-25 00:00:00-04:00,111.76245880126953,109737.21969828973,9.737219698289735,-0.31782904802486756
2016-10-26 00:00:00-04:00,111.00293731689453,108991.46144555985,8.991461445559846,-0.9952546456648701
2016-10-27 00:00:00-04:00,110.49662017822266,108494.31924164464,8.494319241644632,-1.4468444917933476
2016-10-28 00:00:00-04:00,109.80271911621094,107812.992308544,7.812992308543998,-2.065742510225483
2016-10-31 00:00:00-04:00,109.69957733154297,107711.71954839196,7.71171954839196,-2.1577358067388124
2016-11-01 00:00:00-04:00,108.87445068359375,106901.54495831854,6.9015449583185395,-2.8936753741042507
2016-11-02 00:00:00-04:00,108.00236511230469,106045.26238402026,6.045262384020256,-3.6714981236606534
2016-11-03 00:00:00-04:00,106.9427719116211,105004.869991965,5.004869991964989,-4.616560998108559
2016-11-04 00:00:00-04:00,106.56773376464844,104636.6278830225,4.636627883022504,-4.951061662115205
2016-11-07 00:00:00-05:00,109.09945678710938,107122.47374316977,7.122473743169766,-2.692989946130939
2016-11-08 00:00:00-05:00,109.81211853027344,107822.22139653181,7.822221396531814,-2.057359069046079
2016-11-09 00:00:00-05:00,110.31843566894531,108319.36360044702,8.319363600447026,-1.6057692229176013
2016-11-10 00:00:00-05:00,108.53685760498047,106570.06937847036,6.570069378470356,-3.1947783682176163
2016-11-11 00:00:00-05:00,108.583740234375,106616.10245126675,6.616102451266759,-3.1529632334388205
2016-11-14 00:00:00-05:00,107.48661804199219,105538.86112754585,5.538861127545847,-4.131498629933398
2016-11-15 00:00:00-05:00,108.9775619506836,107002.78775389917,7.002787753899176,-2.8017092965557966
2016-11-16 00:00:00-05:00,109.62456512451172,107638.06663191775,7.63806663191775,-2.224640022384875
2016-11-17 00:00:00-05:00,110.42160034179688,108420.65883402759,8.420658834027584,-1.513755512180619
2016-11-18 00:00:00-05:00,110.00904846191406,108015.58277570514,8.015582775705155,-1.8817150887515184
2016-11-21 00:00:00-05:00,111.1529769897461,109138.78226079396,9.138782260793965,-0.8614326048903143
2016-11-22 00:00:00-05:00,111.49054718017578,109470.23536721358,9.470235367213586,-0.5603500250006153
2016-11-23 00:00:00-05:00,111.04045104980469,109028.29539493979,9.02829539493979,-0.96179573310063
2016-11-25 00:00:00-05:00,111.39679718017578,109378.18420390651,9.378184203906503,-0.6439666850757624
2016-11-28 00:00:00-05:00,111.14361572265625,109129.59062852037,9.129590628520369,-0.8697820223636475
2016-11-29 00:00:00-05:00,111.52806854248047,109507.07680773638,9.50707680773637,-0.526884307695153
2016-11-30 00:00:00-05:00,110.17779541015625,108181.27187320072,8.181271873200725,-1.731207822512753
2016-12-01 00:00:00-05:00,108.2743148803711,106312.28417081064,6.312284170810645,-3.4289431229788216
2016-12-02 00:00:00-05:00,108.48995971679688,106524.0213233883,6.524021323388296,-3.2366071124788296
2016-12-05 00:00:00-05:00,109.33390045166016,107352.66907172305,7.35266907172305,-2.483887053272138
2016-12-06 00:00:00-05:00,109.59642791748047,107610.43929709708,7.6104392970970824,-2.249735907993364
2016-12-07 00:00:00-05:00,110.98420715332031,108973.07068986984,8.973070689869832,-1.0119602853527327
2016-12-08 00:00:00-05:00,111.18112182617188,109166.41708675747,9.166417086757473,-0.8363299145406164
2016-12-09 00:00:00-05:00,112.05316925048828,110022.66220534152,10.022662205341515,-0.05854118869029805
2016-12-12 00:00:00-05:00,111.54679870605469,109525.46756342638,9.525467563426382,-0.5101786680072906
2016-12-13 00:00:00-05:00,112.95335388183594,110906.53465874624,10.906534658746248,0.0
2016-12-14 00:00:00-05:00,112.71892547607422,110676.35431247864,10.676354312478642,-0.2075444399880103
2016-12-15 00:00:00-05:00,112.89708709716797,110851.28748024773,10.851287480247729,-0.04981417791882399
2016-12-16 00:00:00-05:00,112.47856903076172,110440.35334821873,10.440353348218734,-0.420337099127588
2016-12-19 00:00:00-05:00,112.93939971923828,110892.8333584786,10.892833358478594,-0.01235391612387643
2016-12-20 00:00:00-05:00,113.37200927734375,111317.60363134649,11.317603631346485,0.0
2016-12-21 00:00:00-05:00,113.28739166259766,111234.51936602758,11.234519366027573,-0.07463713070401273
2016-12-22 00:00:00-05:00,112.9676284790039,110920.55058701345,10.920550587013444,-0.356684865089233
2016-12-23 00:00:00-05:00,113.04283142089844,110994.39078205884,10.994390782058838,-0.29035196477822467
2016-12-27 00:00:00-05:00,113.62594604492188,111566.9388298745,11.566938829874495,0.0
2016-12-28 00:00:00-05:00,112.74191284179688,110698.92512587742,10.698925125877423,-0.7780205436313872
2016-12-29 00:00:00-05:00,112.58203887939453,110541.9482275132,10.541948227513199,-0.9187225293725065
2016-12-30 00:00:00-05:00,111.42529296875,109406.163622441,9.406163622441,-1.9367522584162764
2017-01-03 00:00:00-05:00,112.42214965820312,110384.95634686328,10.384956346863294,-1.0594379440791086
2017-01-04 00:00:00-05:00,113.0334701538086,110985.19914978526,10.985199149785263,-0.5214265858601044
2017-01-05 00:00:00-05:00,113.67296600341797,111613.10674324213,11.613106743242119,0.0
2017-01-06 00:00:00-05:00,114.66986083984375,112591.93692337864,12.591936923378633,0.0
2017-01-09 00:00:00-05:00,115.04602813720703,112961.28772146253,12.961287721462522,0.0
2017-01-10 00:00:00-05:00,115.29994201660156,113210.600446562,13.210600446562015,0.0
2017-01-11 00:00:00-05:00,115.61030578613281,113515.34013758833,13.515340137588328,0.0
2017-01-12 00:00:00-05:00,115.4316177368164,113339.89008096278,13.33989008096279,-0.15456065798057536
2017-01-13 00:00:00-05:00,115.82659149169922,113727.70654616515,13.727706546165152,0.0
2017-01-17 00:00:00-05:00,115.4786376953125,113386.0579943304,13.386057994330415,-0.30040925136924557
2017-01-18 00:00:00-05:00,115.71373748779297,113616.89756116856,13.61689756116855,-0.09743358796355445
2017-01-19 00:00:00-05:00,115.65733337402344,113561.5155420988,13.561515542098812,-0.1461306212122446
2017-01-20 00:00:00-05:00,115.9112548828125,113810.83575834113,13.810835758341122,0.0
2017-01-23 00:00:00-05:00,116.00530242919922,113903.17907621924,13.90317907621923,0.0
2017-01-24 00:00:00-05:00,116.78587341308594,114669.6053920647,14.6696053920647,0.0
2017-01-25 00:00:00-05:00,117.96141052246094,115823.84068196968,15.823840681969692,0.0
2017-01-26 00:00:00-05:00,118.08370208740234,115943.91621066832,15.94391621066833,0.0
2017-01-27 00:00:00-05:00,118.30944061279297,116165.56414523289,16.165564145232892,0.0
2017-01-30 00:00:00-05:00,117.38775634765625,115260.5816512846,15.26058165128461,-0.779045408686561
2017-01-31 00:00:00-05:00,117.15265655517578,115029.74208444645,15.02974208444645,-0.9777614124667824
2017-02-01 00:00:00-05:00,117.96141052246094,115823.84068196968,15.823840681969692,-0.29416933131403034
2017-02-02 00:00:00-05:00,117.85797882080078,115722.28325838945,15.722283258389446,-0.38159405509298494
2017-02-03 00:00:00-05:00,118.19654846191406,116054.71770452206,16.05471770452207,-0.09542108414524897
2017-02-06 00:00:00-05:00,118.33763122558594,116193.24391805349,16.19324391805348,0.0
2017-02-07 00:00:00-05:00,118.77021026611328,116617.98422634997,16.617984226349968,0.0
