Date,XOM,CVX,SHEL,TTE,BP,COP,OXY,CNQ,SU,FANG,EOG,PBR
2020-06-01 00:00:00-04:00,0.15115565075964682,0.10509292779783401,0.0,0.17044332086068303,0.18826717901859724,0.0,0.0,0.1324193891021676,0.07257812053941133,0.0,0.06172025292381956,0.1183231589978402
2020-06-08 00:00:00-04:00,0.1560643050134452,0.11298019127523376,0.0,0.17466520911836655,0.19508602443216166,0.0,0.0,0.13235508873401652,0.08373449680026303,0.0,0.018375995918381002,0.12673868870813226
2020-06-15 00:00:00-04:00,0.15552315610344203,0.11237391736518618,0.0,0.18007852825083281,0.20143234713975539,0.0,0.0,0.11433006502009616,0.10926104264746848,0.0,0.012566953503896484,0.11443398996932252
2020-06-22 00:00:00-04:00,0.1562860022439701,0.10941623094161458,0.0,0.17083111986138452,0.19327091663300683,0.0,0.0,0.13506500710510794,0.10721755968787118,0.0,0.024444300973885492,0.10346886255315926
2020-06-29 00:00:00-04:00,0.15524780459356197,0.11251245984158662,0.0,0.16942123434657191,0.19130294351900026,0.0,0.0,0.12963836737999546,0.09429962738163128,0.0,0.04013064199444408,0.10744692094320844
2020-07-06 00:00:00-04:00,0.15174751002801465,0.11279103340787329,0.0,0.16946691341068398,0.18800165087273882,0.0,0.0,0.12257167191635959,0.09764603175718278,0.0,0.04499769752046122,0.11277749108668562
2020-07-13 00:00:00-04:00,0.15038393062975447,0.11401448027048643,0.0,0.1628221444309352,0.18335686042609417,0.0,0.0,0.12222675747774857,0.12171226876969643,0.0,0.04237387693112278,0.10310968106416202
2020-07-20 00:00:00-04:00,0.15070595083174385,0.11410506643115138,0.0,0.16614799884202183,0.1870719287151062,0.0,0.0,0.12223928017078835,0.11085200751852112,0.0,0.040973259599706234,0.1079045078909612
2020-07-27 00:00:00-04:00,0.1575650081029969,0.11429269302699689,0.0,0.1725490739938776,0.19512793663028008,0.0,0.0,0.11037740335966686,0.12524522424329582,0.0,0.014199499778869496,0.11064316086401642
2020-08-03 00:00:00-04:00,0.1551122749459827,0.11426980337938664,0.0,0.1661438092287528,0.1868045791585586,0.0,0.0,0.11087469565766356,0.1229371179302921,0.0,0.05811207108922235,0.0857456486101413
2020-08-10 00:00:00-04:00,0.15715772696283695,0.11749544377355423,0.0,0.16651990120591945,0.19080826238784862,0.0,0.0,0.10860378769063203,0.11923753544994793,0.0,0.02834534227213559,0.11183200025712522
2020-08-17 00:00:00-04:00,0.1555478027348599,0.1144475190324059,0.0,0.16881297316201457,0.19160378638407613,0.0,0.0,0.10560118907312609,0.12963378804261416,0.0,0.018342313613560823,0.11601062795734227
2020-08-24 00:00:00-04:00,0.15557306605790014,0.11071624910408459,0.0,0.1667334282314032,0.18949292754696398,0.0,0.0,0.10948715270408958,0.11338291743356635,0.0,0.045850557915938145,0.10876370100605398
2020-08-31 00:00:00-04:00,0.1559058733822562,0.11487046108634927,0.0,0.163575593296349,0.18826804204399278,0.0,0.0,0.10081034185062814,0.11715397785297968,0.0,0.050871754527512164,0.10854395595993277
2020-09-07 00:00:00-04:00,0.15682010062045887,0.1156327074085642,0.0,0.1624870086393812,0.18775709914850477,0.0,0.0,0.11478681794490916,0.11898765368621847,0.0,0.03304218696686843,0.11048642558509508
2020-09-14 00:00:00-04:00,0.1486983630590247,0.11262648443570379,0.0,0.15370152080907745,0.17602659341018526,0.0,0.0,0.10962352240617883,0.11283180470900461,0.0,0.06420425734724365,0.12228745382358173
2020-09-21 00:00:00-04:00,0.151980696483654,0.11589409732995481,0.0,0.15646998072034402,0.17951578087357944,0.0,0.0,0.11257509245747663,0.10598219040249456,0.0,0.061003796498049837,0.11657836523444652
2020-09-28 00:00:00-04:00,0.1464536337909706,0.11385679738513009,0.0,0.15371949706775762,0.17194961125468483,0.0,0.0,0.11345911377310205,0.118184865373553,0.0,0.0621621442194748,0.12021433713532687
2020-10-05 00:00:00-04:00,0.14576565321060933,0.11274464103218909,0.0,0.15034112374378578,0.1703578846164139,0.0,0.0,0.11955328360645504,0.11109784109087857,0.0,0.06390024937082521,0.1262393233288432
2020-10-12 00:00:00-04:00,0.14536563884550685,0.11278196598777035,0.0,0.14932319325355986,0.17063128003511147,0.0,0.0,0.10466391367523183,0.12326805729114051,0.0,0.06891682919983151,0.1250491217118477
2020-10-19 00:00:00-04:00,0.14746135155662177,0.11427681743934066,0.0,0.1507861748336532,0.17293688250394787,0.0,0.0,0.10577212292507306,0.12481031596064301,0.0,0.05509967449047892,0.1288566602902415
2020-10-26 00:00:00-04:00,0.14687298804259857,0.1163763748644045,0.0,0.15074186494214564,0.1710714581011636,0.0,0.0,0.1059611448591149,0.12961376322094806,0.0,0.061768765872496904,0.11759364009712789
2020-11-02 00:00:00-05:00,0.141557251510492,0.1124213209925863,0.0,0.14774659499071166,0.16532584051907498,0.008151050009775783,0.0,0.11619580447221886,0.11466344456255187,0.0,0.07059758235317952,0.12334111058940908
2020-11-09 00:00:00-05:00,0.1431603901187048,0.11236898778546942,0.0,0.14868979510266683,0.16811383160094318,0.0,0.0,0.10246887858051876,0.11673476388340949,0.0,0.08318496797873673,0.12527838494955074
2020-11-16 00:00:00-05:00,0.1544509188265697,0.11307674747176545,0.0,0.15695088205506605,0.18376116564177716,0.0,0.0,0.10366674926719163,0.11528556526694246,0.0,0.06203797789304637,0.11076999357764125
2020-11-23 00:00:00-05:00,0.15500966918227949,0.10873026221468918,0.0,0.15831862910573888,0.18892129903423616,0.0,0.0,0.10121438725883371,0.12159593153312578,0.0,0.050592468498454744,0.1156173531726421
2020-11-30 00:00:00-05:00,0.17002482747032352,0.11188724495886464,0.0,0.17107509946980237,0.20754226899765213,0.0,0.0,0.08188067678696567,0.1262808126891188,0.0,0.017799130642035754,0.11350993898523705
2020-12-07 00:00:00-05:00,0.16134996580426017,0.11135824248051149,0.0,0.16340848084592044,0.19748797604988103,0.0,0.0,0.08674526739570493,0.1222755862391893,0.0,0.050130610054159946,0.10724387113037288
2020-12-14 00:00:00-05:00,0.17006805488593757,0.1130433378051108,0.0,0.17168284270240333,0.2085587151015321,0.0,0.0,0.09474607566561037,0.11802681865527376,0.0,0.027433554595377108,0.09644060058875495
2020-12-21 00:00:00-05:00,0.17022459816667956,0.11657736989991768,0.0,0.17421507516926626,0.21014306647375958,0.0,0.0,0.09464095474810111,0.11994848026487652,0.0,0.018826638299696732,0.0954238169777025
2020-12-28 00:00:00-05:00,0.16132615206956305,0.11843837437746887,0.0,0.1666493954339554,0.1974005528562565,0.0,0.0,0.08478210024264397,0.12685039435822154,0.0,0.04634130462608078,0.09821172603580988
2021-01-04 00:00:00-05:00,0.16764006417416485,0.12486129489249892,0.0,0.17173694751442575,0.2072472720971146,0.0,0.0,0.07737644808164518,0.1250108028323178,0.0,0.026524587050140304,0.09960258335769255
2021-01-11 00:00:00-05:00,0.17811507458797615,0.1246886366916005,0.0,0.18168439038501755,0.21793991149756223,0.0,0.0,0.06325381990249485,0.12546861349458274,0.0,0.011203989742777153,0.09764556369798888
2021-01-18 00:00:00-05:00,0.16684048620053218,0.12245053832342248,0.0,0.18373085097333694,0.2190555008861915,0.0,0.0,0.06641836221978689,0.13042404138899946,0.0,0.0,0.11108022000773048
2021-01-25 00:00:00-05:00,0.1647811705683768,0.11693910274156707,0.0,0.1814256154308743,0.21458313717141084,0.0,0.0,0.085006546644932,0.1296306229761461,0.0,0.0,0.10763380446669274
2021-02-01 00:00:00-05:00,0.16471937556008498,0.11620054409559308,0.0,0.17535080879246365,0.2116366158396578,0.0,0.0,0.08842352517311361,0.13588355521542012,0.0,0.0,0.10778557532366663
2021-02-08 00:00:00-05:00,0.16228952425139848,0.11923942454124085,0.0,0.17670375015682888,0.21324015670015162,0.0,0.0,0.08581567346260913,0.12003369222391416,0.0,0.028385951066898674,0.0942918275969581
2021-02-15 00:00:00-05:00,0.16425050590342172,0.12135881623027968,0.0,0.1871923858814477,0.2234365994513585,0.0,0.0,0.0645367623741986,0.12524933082213843,0.0,0.0,0.11397559933715533
2021-02-22 00:00:00-05:00,0.16696853521274407,0.12079239989976379,0.0,0.18903537191448178,0.22624236999559155,0.0,0.0,0.08090936774327485,0.11443038146799327,0.0,0.0,0.10162157376615077
2021-03-01 00:00:00-05:00,0.14649919262301986,0.0,0.0,0.26033301683585075,0.31938424623020883,0.0,0.0,0.06390899192096358,0.0,0.0,0.0,0.20987455238995695
2021-03-08 00:00:00-05:00,0.14338175559686714,0.0,0.0,0.261778581118598,0.32529271120874864,0.0,0.0,0.0599895058938539,0.0,0.0,0.0,0.20955744618193234
2021-03-15 00:00:00-04:00,0.14021549193553765,0.0,0.0,0.2835930468200731,0.3498222688806428,0.0,0.0,0.0,0.0,0.0,0.0,0.22636919236374642
2021-03-22 00:00:00-04:00,0.1313375225074565,0.0,0.0,0.27045216812805195,0.3250754763312275,0.0,0.0,0.05109681347175103,0.0,0.0,0.0,0.22203801956151298
2021-03-29 00:00:00-04:00,0.19157982348520664,0.0,0.0,0.3642243780119352,0.4420502722310498,0.0,0.0,0.0,0.0,0.0,0.0,0.0021455262718083497
2021-04-05 00:00:00-04:00,0.19614365811431717,0.0,0.0,0.3066022242503771,0.44795198774118167,0.0,0.0,0.0,0.0,0.0,0.0,0.049302129894124136
2021-04-12 00:00:00-04:00,0.1829380132082436,0.0,0.0,0.3128332471678326,0.44393004276538894,0.0,0.0,0.0,0.0,0.0,0.0,0.06029869685853478
2021-04-19 00:00:00-04:00,0.2147836332312729,0.0,0.0,0.32152744793836624,0.4636889188303609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26 00:00:00-04:00,0.2059980466514777,0.0,0.0,0.3261588263082931,0.4678431270402293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03 00:00:00-04:00,0.202940732320226,0.0,0.0,0.32394477596363314,0.46655036899585656,0.0,0.0,0.0,0.0,0.0,0.0,0.006564122720284249
2021-05-10 00:00:00-04:00,0.1861544093661031,0.0,0.0,0.319480561012034,0.4627569244463647,0.0,0.0,0.0,0.0,0.0,0.0,0.031608105175498225
2021-05-17 00:00:00-04:00,0.18127223652233365,0.0,0.0,0.3374282870035692,0.48129947647409715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-24 00:00:00-04:00,0.18023323859037296,0.0,0.0,0.3305808887069664,0.4891858727026607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-31 00:00:00-04:00,0.19929345628088216,0.0,0.0,0.32468047935063526,0.4760260643684826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07 00:00:00-04:00,0.17337780032471223,0.0,0.0,0.3346470947610912,0.49197510491419655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-14 00:00:00-04:00,0.1587905017298395,0.0,0.0,0.3422066020773021,0.4990028961928585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-21 00:00:00-04:00,0.18010030357314766,0.0,0.0,0.3253286082077697,0.4945710882190826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-28 00:00:00-04:00,0.14932537173756272,0.0,0.0,0.34208783281843075,0.5085867954440065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-05 00:00:00-04:00,0.1548738615326934,0.0,0.0,0.3506574755601832,0.4944686629071235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-12 00:00:00-04:00,0.18301795747604713,0.0,0.0,0.3339262415984778,0.4830558009254752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-19 00:00:00-04:00,0.18817318513609346,0.0,0.0,0.34023610848937946,0.47159070637452705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26 00:00:00-04:00,0.19833856478271458,0.014488170910399972,0.0,0.3334197795828722,0.4537534847240132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-02 00:00:00-04:00,0.19261965763819097,0.0,0.0,0.3387860725266268,0.46859426983518215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-09 00:00:00-04:00,0.19433621802365866,0.0,0.0,0.3323371380175762,0.47332664395876517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-16 00:00:00-04:00,0.19184312046533414,0.0,0.0,0.33239578602356773,0.47576109351109813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-23 00:00:00-04:00,0.19315062621391432,0.0,0.0,0.337341903350033,0.4695074704360527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-30 00:00:00-04:00,0.19919333449826798,0.0,0.0,0.33334709071113505,0.46745957479059697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-06 00:00:00-04:00,0.19991137417835625,0.012863192139749232,0.0,0.32017460513991886,0.4568810471503617,0.0,0.0,0.0,0.0,0.0,0.0,0.010169781391613893
2021-09-13 00:00:00-04:00,0.19444232644767723,0.0,0.0,0.3186163318626966,0.4450699339464769,0.0,0.0,0.0,0.0,0.0,0.0,0.04187140774314914
2021-09-20 00:00:00-04:00,0.19175067127760698,0.0010844112771025947,0.0,0.31476947670091404,0.4491247908705666,0.0,0.0,0.0,0.0,0.0,0.0,0.04327064987380973
2021-09-27 00:00:00-04:00,0.18597871733350418,0.0,0.0,0.2989893419427067,0.4365277641324024,0.0,0.0,0.0,0.0,0.0,0.0,0.0785041765913867
2021-10-04 00:00:00-04:00,0.1694577512756075,0.0,0.0,0.30616010256563403,0.45828355855863084,0.0,0.0,0.0,0.0,0.0,0.0,0.06609858760012767
2021-10-11 00:00:00-04:00,0.16387335320230034,0.0,0.0,0.3295685969537809,0.5032822018022164,0.0,0.0,0.0,0.0,0.0,0.0,0.0032758480417025377
2021-10-18 00:00:00-04:00,0.17647265592673553,0.0,0.0,0.3242300111470202,0.49929733292624423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-25 00:00:00-04:00,0.1570092896140652,0.0,0.0,0.3076494467367386,0.49184114499974113,0.0,0.0,0.0,0.0,0.0,0.0,0.043500118649455195
2021-11-01 00:00:00-04:00,0.1423096224696632,0.0,0.0,0.3197068254831071,0.4813463270008084,0.0,0.0,0.0,0.0,0.0,0.0,0.056637225046421255
